Rank,epoch,train_MSE,train_RMSE,train_R2,validation_MSE,validation_RMSE,validation_R2,best_so_far
1134,246,2391.347168,48.90140252,0.291282892,2868.506348,53.55843862,0.157613635,FALSE
1135,222,2443.823486,49.4350431,0.27573061,2868.508545,53.55845914,0.157612979,FALSE
1136,1256,2000.091675,44.72238449,0.407238245,2868.551758,53.55886255,0.157600284,FALSE
1137,161,2535.115234,50.34992785,0.24867481,2868.582764,53.55915201,0.157591164,FALSE
1138,971,1998.303711,44.70239044,0.40776813,2868.900635,53.5621194,0.157497883,FALSE
1139,255,2397.041016,48.95958553,0.289595485,2869.438965,53.56714445,0.157339752,FALSE
1140,177,2511.933594,50.11919387,0.25554502,2869.693359,53.56951894,0.157265007,FALSE
1141,182,2491.035156,49.91027105,0.261738658,2869.706787,53.56964427,0.157261133,FALSE
1142,875,2079.525146,45.60181078,0.383696735,2869.747559,53.57002481,0.157249153,FALSE
1143,164,2529.002197,50.28918569,0.250486493,2870.219971,53.57443393,0.157110393,FALSE
1144,1510,1997.488647,44.69327296,0.408009708,2870.453125,53.57660987,0.157041967,FALSE
1145,1185,2005.12439,44.77861532,0.405746758,2870.599609,53.57797691,0.156998932,FALSE
1146,1498,1924.643555,43.87075968,0.429598629,2870.708252,53.57899077,0.156967044,FALSE
1147,1408,1995.079834,44.66631655,0.408723593,2870.851318,53.58032585,0.156924963,FALSE
1148,292,2352.30957,48.50061412,0.302852392,2870.94165,53.5811688,0.156898499,FALSE
1149,137,2598.817383,50.9785973,0.229795516,2871.031738,53.58200946,0.156871974,TRUE
1150,587,2202.220215,46.9278192,0.347333968,2871.053223,53.58220995,0.156865656,FALSE
1151,888,2079.269287,45.59900533,0.383772612,2871.145996,53.58307565,0.156838477,FALSE
1152,928,2008.448853,44.81572104,0.404761493,2871.146729,53.58308248,0.156838238,FALSE
1153,275,2366.741943,48.64917207,0.298575103,2871.260742,53.58414637,0.1568048,FALSE
1154,170,2517.579346,50.17548551,0.253871858,2871.761475,53.58881856,0.156657696,FALSE
1155,159,2541.574463,50.41403042,0.246760488,2871.946045,53.59054063,0.156603515,FALSE
1156,1339,1982.248779,44.52245253,0.412526309,2871.983398,53.59088914,0.156592548,FALSE
1157,144,2585.283691,50.84568508,0.233806491,2872.484375,53.59556302,0.156445384,FALSE
1158,1355,1929.213745,43.92281577,0.428244174,2872.61792,53.59680886,0.156406164,FALSE
1159,586,2174.473877,46.63125429,0.355557084,2872.742188,53.59796813,0.156369746,FALSE
1160,163,2539.650635,50.39494652,0.247330666,2872.791992,53.59843274,0.156355083,FALSE
1161,1361,1919.598511,43.81322301,0.431093812,2873.0896,53.60120894,0.156267703,FALSE
1162,1263,1994.098389,44.65532878,0.409014463,2873.167725,53.60193769,0.156244755,FALSE
1163,145,2578.346924,50.77742534,0.235862315,2873.476563,53.60481846,0.156154037,FALSE
1164,1255,1965.008057,44.32841139,0.417635858,2873.491699,53.60495965,0.156149626,FALSE
1165,499,2232.028076,47.24434438,0.338499844,2873.537109,53.60538321,0.156136274,FALSE
1166,804,2111.611816,45.9522776,0.37418735,2873.654541,53.60647854,0.156101823,FALSE
1167,905,2089.532715,45.71140684,0.380730867,2874.195801,53.61152675,0.155942798,FALSE
1168,1236,1958.994629,44.26053128,0.419418037,2874.373047,53.61317979,0.155890763,FALSE
1169,208,2473.272705,49.73200886,0.267002881,2874.453857,53.61393343,0.15586704,FALSE
1170,166,2526.817627,50.26746092,0.251133919,2874.873779,53.61784945,0.155743718,FALSE
1171,165,2530.200684,50.30110022,0.250131249,2875.349854,53.62228878,0.155603945,FALSE
1172,136,2603.259766,51.02214976,0.228478968,2875.353027,53.62231837,0.155602992,TRUE
1173,155,2553.98999,50.53701604,0.243080914,2875.614258,53.62475415,0.155526221,FALSE
1174,157,2559.213379,50.58866848,0.241532862,2876.180908,53.63003737,0.155359864,FALSE
1175,1180,1964.461548,44.32224665,0.417797863,2876.342529,53.63154416,0.155312419,FALSE
1176,1356,2011.217407,44.84659861,0.403940976,2876.498291,53.63299629,0.155266643,FALSE
1177,619,2227.941162,47.20107162,0.33971113,2876.901367,53.63675388,0.155148268,FALSE
1178,824,2064.748291,45.43950144,0.388076127,2876.907959,53.63681533,0.155146301,FALSE
1179,1098,1998.11438,44.7002727,0.407824278,2876.942627,53.6371385,0.155136168,FALSE
1180,955,2062.669189,45.41661799,0.388692319,2876.95752,53.63727733,0.155131817,FALSE
1181,1368,1934.633789,43.98447214,0.426637828,2877.219727,53.63972154,0.155054808,FALSE
1182,1291,1947.55481,44.13110932,0.422808468,2877.291992,53.64039515,0.155033588,FALSE
1183,143,2592.795166,50.91949691,0.231580317,2877.31958,53.64065231,0.155025482,FALSE
1184,1475,1974.021362,44.42996019,0.414964676,2877.395996,53.6413646,0.155003071,FALSE
1185,139,2591.477051,50.90655214,0.231971025,2877.42041,53.64159217,0.154995859,FALSE
1186,238,2456.754639,49.56565987,0.27189827,2877.983887,53.64684415,0.154830396,FALSE
1187,821,2121.985596,46.06501488,0.371112823,2878.071777,53.6476633,0.154804587,FALSE
1188,1342,1935.185181,43.99073971,0.426474452,2878.502441,53.65167697,0.154678047,FALSE
1189,138,2602.904785,51.01867095,0.22858417,2878.53125,53.65194544,0.154669702,FALSE
1190,160,2544.752441,50.44553936,0.245818555,2878.869629,53.65509882,0.154570282,FALSE
1191,142,2586.110596,50.85381594,0.233561456,2879.394531,53.65999004,0.154416084,FALSE
1192,805,2056.403564,45.34758609,0.390549242,2880.253906,53.66799704,0.154163778,FALSE
1193,960,1998.212036,44.70136504,0.40779531,2880.320313,53.66861571,0.154144228,FALSE
1194,445,2274.332764,47.68996502,0.325962186,2880.332764,53.66873171,0.154140592,FALSE
1195,1102,1976.306763,44.45567188,0.414287329,2880.557861,53.67082877,0.15407449,FALSE
1196,1210,1980.513428,44.50295976,0.413040578,2880.589844,53.67112672,0.154065132,FALSE
1197,1015,1997.5448,44.69390115,0.407993078,2881.174805,53.67657594,0.153893292,FALSE
1198,1101,2067.763672,45.4726695,0.387182474,2881.544189,53.68001667,0.153784871,FALSE
1199,153,2565.118896,50.64700284,0.239782691,2882.115234,53.68533538,0.153617144,FALSE
1200,1512,2021.116943,44.95683422,0.401007056,2882.123779,53.68541496,0.15361464,FALSE
1201,134,2605.708496,51.04614085,0.227753222,2882.251953,53.68660869,0.15357703,TRUE
1202,1360,2002.075928,44.74456311,0.406650186,2882.383301,53.68783196,0.153538406,FALSE
1203,983,2064.9729,45.44197289,0.388009608,2882.434814,53.68831171,0.153523326,FALSE
1204,792,2063.366455,45.42429367,0.38848567,2882.759277,53.69133335,0.153427958,FALSE
1205,1341,2016.692139,44.90759556,0.402318418,2882.838379,53.69206998,0.153404832,FALSE
1206,128,2622.314453,51.20853887,0.222831786,2882.882813,53.69248376,0.153391719,TRUE
1207,931,2081.847656,45.62726878,0.38300842,2883.27832,53.69616672,0.153275549,FALSE
1208,1115,2001.798462,44.74146245,0.40673244,2883.656982,53.69969257,0.153164387,FALSE
1209,147,2572.044678,50.71532981,0.237730086,2884.079834,53.70362962,0.15304023,FALSE
1210,148,2569.174805,50.68702797,0.238580585,2884.429932,53.70688905,0.152937353,FALSE
1211,518,2268.825928,47.63219424,0.327594221,2884.60498,53.7085187,0.152885973,FALSE
1212,234,2439.584717,49.39215238,0.276986897,2884.668945,53.70911417,0.152867198,FALSE
1213,509,2256.256836,47.50007196,0.331319273,2884.711914,53.70951419,0.152854562,FALSE
1214,321,2318.308838,48.14881969,0.312929094,2884.752686,53.70989374,0.152842581,FALSE
1215,154,2564.382324,50.63973069,0.240000963,2885.704102,53.71875,0.152563214,FALSE
1216,181,2513.490723,50.13472572,0.255083621,2885.772705,53.71938854,0.152543068,FALSE
1217,131,2614.158691,51.12884403,0.225248873,2885.883545,53.72042019,0.152510524,FALSE
1218,1401,1989.735107,44.60644693,0.410307586,2886.020996,53.72169949,0.152470171,FALSE
1219,129,2623.248779,51.21766081,0.222554862,2886.67041,53.72774339,0.152279437,FALSE
1220,1328,1929.691162,43.92825016,0.428102672,2887.477783,53.73525643,0.152042329,FALSE
1221,135,2612.529053,51.11290495,0.22573185,2887.502441,53.73548587,0.152035117,FALSE
1222,906,2046.032471,45.23309044,0.393622935,2887.657471,53.73692837,0.151989579,FALSE
1223,1302,1968.966309,44.37303583,0.416462779,2888.070801,53.7407741,0.151868165,FALSE
1224,197,2508.895508,50.08887609,0.256445467,2888.166748,53.74166678,0.151839972,FALSE
1225,646,2150.334229,46.37169642,0.362711251,2888.195068,53.74193026,0.151831746,FALSE
1226,417,2292.002441,47.87486231,0.320725441,2888.33667,53.74324767,0.151790142,FALSE
1227,1399,2007.317139,44.80309296,0.405096829,2888.460205,53.74439696,0.151753843,FALSE
1228,198,2500.283203,50.00283195,0.258997798,2889.006836,53.74948219,0.151593328,FALSE
1229,1357,1964.702881,44.32496905,0.417726338,2889.264404,53.75187815,0.15151763,FALSE
1230,1237,2056.149414,45.34478376,0.390624583,2889.542236,53.75446248,0.15143609,FALSE
1231,682,2207.636475,46.98549217,0.345728755,2889.700439,53.75593399,0.151389599,FALSE
1232,130,2622.739746,51.21269126,0.222705722,2889.757568,53.75646536,0.15137279,FALSE
1233,1359,1949.369873,44.15166897,0.422270536,2889.770264,53.75658344,0.151369095,FALSE
1234,133,2612.146729,51.10916482,0.225845158,2889.789795,53.75676511,0.151363432,FALSE
1235,127,2629.352295,51.27721029,0.220745981,2890.387695,53.76232598,0.151187778,TRUE
1236,1070,1962.609009,44.30134319,0.418346882,2890.470215,53.76309343,0.151163578,FALSE
1237,927,2086.938232,45.68301908,0.381499767,2890.474854,53.76313657,0.151162207,FALSE
1238,647,2216.650879,47.08132197,0.343057215,2890.610596,53.76439896,0.151122332,FALSE
1239,146,2588.820313,50.88045118,0.232758343,2890.612793,53.7644194,0.151121676,FALSE
1240,956,2021.906128,44.9656105,0.400773168,2890.722168,53.76543656,0.151089549,FALSE
1241,125,2630.197998,51.28545601,0.220495343,2891.145264,53.76937106,0.150965333,TRUE
1242,200,2515.928223,50.15902932,0.254361212,2891.164795,53.76955268,0.150959551,FALSE
1243,1264,1963.456055,44.31090221,0.418095827,2891.32251,53.77101924,0.150913298,FALSE
1244,1265,2047.989746,45.25472071,0.393042803,2891.325928,53.77105102,0.150912285,FALSE
1245,1238,1982.09668,44.52074437,0.412571371,2891.865723,53.77607017,0.150753796,FALSE
1246,1169,1982.228271,44.52222222,0.412532389,2892.406738,53.7811002,0.150594831,FALSE
1247,1250,2021.180908,44.95754562,0.400988102,2892.453613,53.78153599,0.150581062,FALSE
1248,1100,1998.720947,44.70705702,0.40764451,2892.482178,53.78180155,0.150572658,FALSE
1249,140,2596.123291,50.9521667,0.230593979,2892.749756,53.78428912,0.150494158,FALSE
1250,126,2631.261963,51.29582793,0.220180035,2893.270264,53.78912775,0.150341272,FALSE
1251,1397,2030.245117,45.05824139,0.39830178,2893.561523,53.7918351,0.150255799,FALSE
1252,294,2367.329346,48.65520882,0.298400998,2893.992676,53.79584255,0.150129139,FALSE
1253,1464,2031.018799,45.06682592,0.398072481,2894.01709,53.79606946,0.150121987,FALSE
1254,1282,1966.182007,44.34165093,0.417288005,2894.064209,53.79650741,0.150108099,FALSE
1255,967,2015.145874,44.89037618,0.402776659,2894.068604,53.79654825,0.150106788,FALSE
1256,1272,2031.476074,45.07189894,0.39793694,2894.27124,53.79843158,0.150047302,FALSE
1257,1511,1946.079346,44.11438933,0.423245728,2894.723877,53.8026382,0.149914443,FALSE
1258,692,2170.29541,46.58642946,0.35679543,2894.893311,53.80421276,0.149864614,FALSE
1259,1432,1934.451416,43.98239893,0.42669189,2895.075928,53.80590978,0.149811029,FALSE
1260,1267,2004.43042,44.77086575,0.405952394,2895.135742,53.80646562,0.149793446,FALSE
1261,123,2636.269775,51.34461778,0.218695879,2895.258545,53.80760676,0.149757385,TRUE
1262,263,2399.380859,48.98347537,0.288901985,2895.259521,53.80761583,0.149757087,FALSE
1263,116,2652.203857,51.49955201,0.213973522,2895.494385,53.80979822,0.149688125,TRUE
1264,1304,1948.172119,44.1381028,0.422625482,2895.631836,53.8110754,0.149647772,FALSE
1265,269,2410.115967,49.09293194,0.285720468,2895.732178,53.81200775,0.149618328,FALSE
1266,944,2084.037598,45.65126064,0.382359445,2895.956055,53.81408788,0.149552524,FALSE
1267,149,2587.857178,50.87098562,0.23304373,2896.175781,53.81612938,0.149488032,FALSE
1268,1484,2031.777954,45.07524769,0.397847474,2896.355469,53.81779881,0.149435282,FALSE
1269,132,2619.801025,51.18399189,0.223576665,2896.386719,53.81808914,0.149426103,FALSE
1270,958,2044.741089,45.21881344,0.394005656,2896.447998,53.81865846,0.149408102,FALSE
1271,1211,2023.138184,44.97930839,0.40040803,2896.77124,53.82166144,0.149313152,FALSE
1272,122,2638.089355,51.36233402,0.218156576,2896.824707,53.82215814,0.149297476,FALSE
1273,1110,2060.973633,45.39794745,0.389194846,2896.924072,53.82308122,0.14926827,FALSE
1274,117,2650.174805,51.47984853,0.214574873,2896.958496,53.82340101,0.149258137,FALSE
1275,970,2085.304443,45.66513378,0.381983995,2897.016357,53.82393852,0.149241149,FALSE
1276,1450,2012.210938,44.85767423,0.403646469,2897.196777,53.82561451,0.149188221,FALSE
1277,119,2645.472168,51.43415371,0.215968549,2897.477295,53.82822025,0.149105787,FALSE
1278,120,2642.738037,51.4075679,0.216778874,2897.657959,53.82989837,0.149052739,FALSE
1279,1235,2027.683838,45.02981055,0.399060845,2897.917969,53.83231343,0.148976386,FALSE
1280,152,2595.088135,50.94200757,0.230900764,2898.17749,53.83472383,0.148900211,FALSE
1281,929,2098.55249,45.8099606,0.378057718,2898.525146,53.83795266,0.148798108,FALSE
1282,124,2640.028076,51.38120353,0.217581987,2898.857178,53.84103619,0.148700595,FALSE
1283,1206,1983.783691,44.5396867,0.412071407,2899.162109,53.84386789,0.148611009,FALSE
1284,1113,1998.991943,44.71008771,0.407564223,2899.488525,53.84689894,0.148515224,FALSE
1285,114,2658.296387,51.55866937,0.212167859,2900.473877,53.85604773,0.148225784,TRUE
1286,1277,1979.610107,44.49280961,0.413308322,2900.841797,53.85946339,0.148117781,FALSE
1287,113,2659.099854,51.56646055,0.211929798,2901.154053,53.86236212,0.148026109,TRUE
1288,1465,1959.054565,44.26120836,0.419400275,2901.185547,53.86265447,0.14801681,FALSE
1289,244,2437.241943,49.36843063,0.277681231,2901.223633,53.86300802,0.148005664,FALSE
1290,141,2599.481689,50.98511243,0.229598701,2901.235596,53.86311907,0.148002088,FALSE
1291,1116,2064.835449,45.44046049,0.388050318,2901.28418,53.86357006,0.147987843,FALSE
1292,1488,2032.242065,45.08039558,0.397709906,2901.51709,53.86573206,0.147919476,FALSE
1293,890,2102.06543,45.8482871,0.377016544,2902.492432,53.87478475,0.147633076,FALSE
1294,1379,1954.890625,44.21414508,0.420634389,2903.089111,53.88032212,0.147457778,FALSE
1295,1428,1950.818726,44.1680736,0.421841145,2903.508301,53.88421198,0.147334695,FALSE
1296,892,2113.68335,45.97481212,0.373573422,2903.979248,53.8885818,0.147196412,FALSE
1297,891,2052.916504,45.30912164,0.391582668,2904.362305,53.89213583,0.147083938,FALSE
1298,1055,2050.262695,45.27982658,0.392369151,2904.558105,53.8939524,0.14702642,FALSE
1299,700,2197.049561,46.87269526,0.348866403,2904.561768,53.89398638,0.147025347,FALSE
1300,110,2665.397217,51.62748509,0.210063457,2904.947998,53.8975695,0.146911919,TRUE
1301,1175,2001.173828,44.73448142,0.406917512,2904.972412,53.89779599,0.146904707,FALSE
1302,1057,1991.365356,44.62471688,0.409824431,2905.383545,53.90160985,0.146784008,FALSE
1303,279,2413.282471,49.12517146,0.284782052,2905.475342,53.90246137,0.146757066,FALSE
1304,1398,1953.038818,44.19319878,0.421183169,2905.549805,53.90315208,0.146735191,FALSE
1305,1466,2030.888672,45.06538219,0.398111045,2905.992676,53.90725995,0.146605134,FALSE
1306,981,2084.513672,45.65647459,0.382218361,2906.026123,53.90757018,0.146595359,FALSE
1307,1111,2010.575073,44.83943658,0.404131293,2906.555908,53.91248379,0.146439731,FALSE
1308,350,2342.947021,48.40399799,0.305627108,2907.366455,53.92000051,0.14620167,FALSE
1309,1445,1985.14502,44.55496627,0.411667943,2908.543457,53.93091374,0.145856023,FALSE
1310,280,2389.186523,48.87930568,0.291923285,2909.145996,53.93649966,0.145679057,FALSE
1311,107,2672.779541,51.69893172,0.207875609,2909.152344,53.93655851,0.145677269,TRUE
1312,109,2669.954834,51.67160568,0.208712757,2909.166748,53.93669204,0.145672977,FALSE
1313,621,2251.142334,47.44620463,0.332835078,2909.202881,53.93702699,0.145662427,FALSE
1314,1395,2004.692383,44.77379125,0.405874729,2909.905518,53.94354009,0.145456076,FALSE
1315,121,2652.576904,51.50317373,0.213863015,2910.230469,53.94655196,0.145360649,FALSE
1316,106,2674.563965,51.71618668,0.207346737,2910.247803,53.94671262,0.145355523,TRUE
1317,1027,2084.086182,45.65179275,0.382345021,2911.007813,53.95375624,0.145132303,FALSE
1318,111,2668.101563,51.6536694,0.209261954,2911.128662,53.95487617,0.145096838,FALSE
1319,313,2354.417236,48.5223375,0.302227736,2911.492188,53.95824485,0.144990146,FALSE
1320,1410,2018.263916,44.92509228,0.401852608,2911.939697,53.96239151,0.144858718,FALSE
1321,1431,2022.366943,44.9707343,0.400636613,2912.188477,53.96469658,0.144785583,FALSE
1322,460,2312.669434,48.09022181,0.314600468,2913.052979,53.97270587,0.144531786,FALSE
1323,1487,1975.729248,44.44917601,0.414458454,2913.088867,53.97303834,0.144521177,FALSE
1324,691,2201.182373,46.91676004,0.347641528,2913.239014,53.97442926,0.144477129,FALSE
1325,103,2682.288086,51.79081083,0.205057561,2913.264404,53.97466447,0.144469619,TRUE
1326,112,2670.039795,51.6724278,0.208687603,2914.009521,53.9815665,0.14425081,FALSE
1327,1456,1976.405762,44.45678533,0.414258003,2914.256348,53.98385266,0.144178331,FALSE
1328,1239,2058.590332,45.37169087,0.389901161,2914.66333,53.98762201,0.144058824,FALSE
1329,366,2337.688721,48.34965068,0.307185531,2914.713379,53.98808553,0.144044161,FALSE
1330,104,2681.983398,51.78786922,0.205147862,2914.848877,53.9893404,0.144004345,FALSE
1331,118,2664.783203,51.62153817,0.21024543,2914.95874,53.99035785,0.143972039,FALSE
1332,239,2456.737549,49.56548748,0.271903336,2915.587402,53.99617952,0.143787444,FALSE
1333,102,2684.935547,51.8163637,0.204272926,2915.667236,53.99691877,0.143764019,TRUE
1334,236,2479.444336,49.79401908,0.265173793,2915.677002,53.99700919,0.143761158,FALSE
1335,968,2113.482422,45.97262688,0.373632908,2916.041748,54.00038655,0.143654048,FALSE
1336,277,2436.092285,49.3567856,0.278021932,2916.139404,54.00129077,0.143625319,FALSE
1337,1301,2032.97229,45.08849399,0.397493541,2916.954834,54.00884033,0.143385887,FALSE
1338,1155,2036.737183,45.13022471,0.396377742,2916.956543,54.00885615,0.14338541,FALSE
1339,1303,2058.880615,45.3748897,0.389815152,2917.064453,54.00985515,0.143353701,FALSE
1340,1370,1991.314453,44.62414653,0.409839571,2917.798828,54.01665325,0.143138051,FALSE
1341,108,2679.516113,51.76404267,0.205879033,2918.050293,54.01898086,0.143064201,FALSE
1342,98,2693.874756,51.90255057,0.201623619,2918.323486,54.02150948,0.142983973,TRUE
1343,206,2520.932129,50.20888496,0.252878189,2918.939941,54.02721482,0.142802954,FALSE
1344,99,2691.667725,51.88128492,0.20227778,2919.358398,54.03108733,0.142680049,FALSE
1345,115,2676.962891,51.73937466,0.206635773,2920.337158,54.04014395,0.142392576,FALSE
1346,105,2684.780273,51.81486537,0.204318941,2920.74585,54.04392519,0.142272651,FALSE
1347,100,2689.618896,51.86153581,0.202884972,2920.791992,54.04435208,0.142259061,FALSE
1348,304,2373.181152,48.71530717,0.296666741,2921.286621,54.04892803,0.142113805,FALSE
1349,95,2698.494141,51.94703207,0.200254619,2922.20752,54.05744648,0.141843319,TRUE
1350,1455,2037.886475,45.14295598,0.396037102,2922.320068,54.05848748,0.141810298,FALSE
1351,96,2699.968506,51.96122117,0.199817657,2922.546631,54.06058297,0.14174372,FALSE
1352,1293,1987.467529,44.58102208,0.410979629,2922.68042,54.06182035,0.1417045,FALSE
1353,97,2699.880127,51.96037074,0.199843824,2923.057861,54.06531107,0.141593635,FALSE
1354,1205,2070.348877,45.50108655,0.386416316,2924.210205,54.07596698,0.1412552,FALSE
1355,359,2356.236328,48.54107877,0.301688612,2925.381104,54.08679232,0.140911341,FALSE
1356,312,2380.642822,48.79183151,0.294455349,2925.446289,54.08739492,0.140892267,FALSE
1357,1429,2046.230835,45.23528308,0.393564105,2926.590088,54.0979675,0.140556335,FALSE
1358,1449,1979.52832,44.4918905,0.413332522,2927.20874,54.10368509,0.14037466,FALSE
1359,1444,2062.216064,45.41162918,0.388826609,2927.522949,54.10658878,0.140282393,FALSE
1360,101,2695.341797,51.9166813,0.201188862,2928.036621,54.11133542,0.140131533,FALSE
1361,1208,1996.002319,44.67664176,0.408450186,2928.322998,54.11398154,0.140047431,FALSE
1362,201,2550.69165,50.50437259,0.244058371,2928.397705,54.11467181,0.140025496,FALSE
1363,1343,2017.801025,44.91994018,0.401989818,2929.303711,54.12304233,0.139759421,FALSE
1364,1181,2052.211914,45.30134561,0.391791523,2929.934326,54.12886777,0.13957423,FALSE
1365,88,2715.756836,52.11292389,0.195138514,2930.121338,54.13059521,0.139519334,TRUE
1366,1369,2058.60498,45.37185229,0.38989681,2930.14209,54.13078689,0.139513254,FALSE
1367,959,2126.516602,46.11416921,0.36977005,2930.790771,54.13677836,0.139322758,FALSE
1368,823,2172.593506,46.6110878,0.356114388,2931.198486,54.14054383,0.139203012,FALSE
1369,1025,2104.402588,45.87376797,0.376323938,2931.649658,54.14471034,0.139070511,FALSE
1370,1273,1988.619507,44.59394025,0.410638273,2932.13916,54.14923047,0.138926804,FALSE
1371,1114,2098.794434,45.81260125,0.377986014,2932.323975,54.15093697,0.138872445,FALSE
1372,89,2715.133057,52.10693866,0.195323348,2932.568359,54.15319344,0.138800681,FALSE
1373,1380,2058.734375,45.3732782,0.389858484,2932.700928,54.15441744,0.138761759,FALSE
1374,92,2705.279297,52.01229948,0.198243737,2933.597168,54.16269166,0.138498545,FALSE
1375,1056,2121.937744,46.06449548,0.371127069,2933.871094,54.16522033,0.138418138,FALSE
1376,306,2411.006592,49.10200191,0.285456538,2934.505859,54.17107955,0.138231695,FALSE
1377,94,2706.199219,52.02114204,0.197971046,2934.587402,54.17183219,0.138207793,FALSE
1378,1207,2072.618408,45.52601902,0.385743737,2934.929443,54.17498909,0.138107359,FALSE
1379,91,2709.286621,52.05080807,0.197056055,2934.956543,54.17523921,0.138099432,FALSE
1380,1209,2087.532471,45.68952255,0.381323695,2935.431152,54.17961934,0.137960017,FALSE
1381,349,2372.919189,48.71261838,0.296744406,2935.70166,54.18211569,0.137880623,FALSE
1382,1485,1993.287598,44.64624954,0.409254789,2935.913086,54.18406672,0.137818515,FALSE
1383,1053,2032.929565,45.0880202,0.397506177,2936.426514,54.18880432,0.137667656,FALSE
1384,854,2074.779297,45.5497453,0.385103285,2936.486328,54.18935623,0.137650132,FALSE
1385,793,2206.301514,46.97128393,0.346124351,2937.412109,54.19789765,0.137378275,FALSE
1386,87,2721.356201,52.16661961,0.193479061,2937.631592,54.19992243,0.137313783,TRUE
1387,796,2140.791016,46.26868288,0.36553961,2937.679199,54.20036162,0.137299836,FALSE
1388,1099,2094.651123,45.76735871,0.379213929,2938.177979,54.20496267,0.137153387,FALSE
1389,93,2708.425293,52.0425335,0.197311342,2938.536377,54.20826853,0.137048125,FALSE
1390,233,2493.414307,49.93409964,0.261033595,2938.583496,54.20870314,0.137034297,FALSE
1391,303,2394.023926,48.92876379,0.290489614,2940.573486,54.22705493,0.136449933,FALSE
1392,1294,2046.287109,45.23590509,0.393547416,2940.727051,54.22847085,0.136404812,FALSE
1393,85,2722.864014,52.1810695,0.193032205,2941.077393,54.23170099,0.136301875,TRUE
1394,1292,2093.072021,45.75010406,0.379681885,2941.794434,54.23831149,0.136091352,FALSE
1395,84,2724.292969,52.19475997,0.192608654,2942.113281,54.24125073,0.135997713,TRUE
1396,90,2719.994141,52.15356307,0.193882763,2942.37915,54.24370148,0.135919571,FALSE
1397,1112,2101.721191,45.84453284,0.377118587,2943.413818,54.25323786,0.135615766,FALSE
1398,86,2727.98291,52.23009583,0.191515088,2945.252197,54.27017779,0.135075927,FALSE
1399,855,2154.73999,46.41917697,0.361405551,2947.442627,54.29035482,0.134432614,FALSE
1400,83,2729.61792,52.24574547,0.191030502,2948.425781,54.29940866,0.134143889,TRUE
1401,1275,2043.559082,45.20574169,0.394355953,2949.099365,54.30561081,0.133946121,FALSE
1402,80,2731.121338,52.26013144,0.190584958,2949.185547,54.30640429,0.133920789,TRUE
1403,1285,2080.484375,45.61232701,0.38341248,2949.42627,54.30862058,0.133850098,FALSE
1404,957,2153.58667,46.40675242,0.361747384,2949.966309,54.3135923,0.13369149,FALSE
1405,81,2730.216309,52.25147183,0.190853179,2950.060791,54.31446208,0.133663774,FALSE
1406,77,2741.668213,52.36094167,0.187459171,2951.906982,54.33145482,0.13312161,TRUE
1407,76,2745.514404,52.39765648,0.186319292,2952.382568,54.33583135,0.132981956,TRUE
1408,693,2259.359131,47.53271643,0.330399811,2952.813232,54.33979419,0.132855415,FALSE
1409,1251,2001.928101,44.74291118,0.406693995,2952.84375,54.34007499,0.132846475,FALSE
1410,265,2465.704346,49.65585913,0.269245863,2952.94458,54.34100275,0.132816911,FALSE
1411,82,2733.654785,52.28436463,0.189834118,2953.250732,54.34381963,0.132726967,FALSE
1412,73,2749.608398,52.4367085,0.185106039,2955.530273,54.36478891,0.132057548,TRUE
1413,1284,2018.575928,44.92856472,0.401760101,2955.81958,54.36744964,0.131972611,FALSE
1414,267,2465.611328,49.6549225,0.26927346,2956.411377,54.37289193,0.131798863,FALSE
1415,367,2375.15625,48.73557479,0.296081424,2957.534424,54.38321822,0.131469011,FALSE
1416,74,2751.840088,52.45798402,0.184444666,2957.61084,54.38392078,0.13144654,FALSE
1417,75,2751.617676,52.45586407,0.184510529,2957.688477,54.38463456,0.131423712,FALSE
1418,365,2387.161621,48.858588,0.292523384,2957.854248,54.38615861,0.131375074,FALSE
1419,79,2741.466309,52.35901363,0.187519073,2959.143799,54.39801282,0.130996406,FALSE
1420,65,2780.496582,52.7304142,0.175951779,2959.429932,54.40064275,0.130912364,TRUE
1421,68,2762.179443,52.55644055,0.181380391,2959.762695,54.40370112,0.130814612,FALSE
1422,78,2745.335205,52.39594646,0.186372399,2961.139893,54.41635685,0.130410194,FALSE
1423,72,2754.336914,52.48177697,0.183704615,2961.431641,54.41903748,0.130324483,FALSE
1424,500,2331.093994,48.28140423,0.309139967,2961.628906,54.42084992,0.130266607,FALSE
1425,69,2761.885498,52.553644,0.181467474,2963.265381,54.43588321,0.129786015,FALSE
1426,199,2585.983154,50.85256291,0.233599186,2964.681641,54.44889017,0.129370093,FALSE
1427,66,2779.654541,52.7224292,0.176201344,2965.691895,54.45816646,0.129073381,FALSE
1428,64,2785.547852,52.77828959,0.174454749,2966.242676,54.46322315,0.128911674,TRUE
1429,67,2773.750732,52.66640991,0.177950978,2966.701904,54.46743894,0.128776848,FALSE
1430,1358,2092.710205,45.74614962,0.379789114,2967.278564,54.4727323,0.128607452,FALSE
1431,1373,2079.427002,45.60073466,0.383725822,2967.347168,54.473362,0.128587365,FALSE
1432,358,2407.229004,49.06352009,0.286576033,2968.409912,54.48311584,0.128275216,FALSE
1433,907,2165.658203,46.53663292,0.358169734,2971.654541,54.51288417,0.127322435,FALSE
